STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
GOA,SOUTH GOA,2006,15,9,0,13,0,13,7,5,2,4,0,7,101,206,90,116,36,13,27,1,29,72,0,10,4,6,0,109,336,1005
HIMACHAL PRADESH,BILASPUR,2006,6,9,1,11,0,11,4,2,2,1,0,3,42,60,10,50,35,12,7,1,19,46,0,27,3,23,0,37,845,1192
HIMACHAL PRADESH,CHAMBA,2006,14,4,0,4,0,4,12,11,1,0,0,0,108,39,10,29,9,3,1,0,6,48,0,18,0,3,0,37,286,592
HIMACHAL PRADESH,G.R.P.,2006,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
HIMACHAL PRADESH,HAMIRPUR,2006,10,4,1,1,0,1,4,4,0,0,0,0,55,48,8,40,28,5,18,0,15,239,0,18,8,34,0,21,579,1088
HIMACHAL PRADESH,KANGRA,2006,19,19,3,12,0,12,25,22,3,2,0,1,91,113,33,80,116,11,31,2,21,161,0,34,9,57,0,6,1395,2128
HIMACHAL PRADESH,KINNAUR,2006,2,0,0,2,0,2,5,4,1,0,0,0,27,12,1,11,21,1,0,0,2,12,0,2,1,3,0,21,120,231
HIMACHAL PRADESH,KULLU,2006,5,4,3,10,0,10,9,9,0,0,0,7,57,62,7,55,55,4,6,0,8,46,0,24,0,16,0,51,469,836
HIMACHAL PRADESH,LAHAUL-SPITI,2006,1,0,0,0,0,0,1,1,0,0,0,1,2,2,0,2,1,2,0,0,2,5,0,0,0,1,0,4,36,58
HIMACHAL PRADESH,MANDI,2006,12,6,0,18,0,18,12,7,5,0,0,3,61,78,20,58,37,54,7,1,13,163,0,51,4,27,0,66,1279,1892
HIMACHAL PRADESH,SHIMLA,2006,16,13,0,34,0,34,28,26,2,2,0,11,134,176,38,138,88,20,20,0,15,74,0,39,0,30,0,80,1217,1997
HIMACHAL PRADESH,SIRMAUR,2006,10,9,1,3,0,3,6,4,2,1,0,0,32,63,22,41,73,3,17,0,5,51,1,23,3,26,0,55,384,766
HIMACHAL PRADESH,SOLAN,2006,10,3,4,9,0,9,18,13,5,1,0,2,80,87,42,45,75,15,14,0,5,318,1,28,2,21,0,69,680,1442
HIMACHAL PRADESH,UNA,2006,6,7,7,9,0,9,6,6,0,0,0,0,64,72,23,49,28,7,8,0,4,98,1,11,1,18,0,52,466,865
KARNATAKA,BAGALKOT,2006,35,25,1,12,0,12,20,13,7,5,6,20,85,128,32,96,147,11,37,3,7,276,3,45,1,59,0,0,1136,2062
KARNATAKA,BANGALORE COMMR.,2006,218,324,7,33,0,33,99,29,70,37,204,647,1666,7354,3501,3853,710,192,1554,55,5,2640,50,143,2,290,0,113,9941,26284
KARNATAKA,BANGALORE RURAL,2006,175,104,1,26,0,26,34,22,12,27,0,49,362,920,284,636,582,30,112,0,37,1047,26,121,0,99,0,0,5026,8778
KARNATAKA,BELGAUM,2006,98,91,0,22,0,22,35,23,12,15,0,48,292,434,168,266,358,20,197,8,17,956,13,107,2,152,0,35,3243,6143
KARNATAKA,BELLARY,2006,56,44,1,15,0,15,23,22,1,5,3,31,155,268,96,172,224,15,49,5,5,566,13,59,0,70,0,8,2497,4112
KARNATAKA,BIDAR,2006,38,53,6,8,0,8,20,13,7,6,0,20,148,232,53,179,209,11,39,1,18,1079,10,82,2,69,0,0,1532,3583
KARNATAKA,BIJAPUR,2006,63,59,0,18,0,18,26,19,7,2,12,22,123,153,38,115,319,16,64,1,17,622,4,89,0,126,0,0,1426,3162
KARNATAKA,CHAMARAJNAGAR,2006,20,15,1,16,0,16,7,5,2,0,0,1,40,109,20,89,70,4,10,4,0,394,1,35,0,25,0,0,548,1300
KARNATAKA,CHICKMAGALUR,2006,40,42,2,17,0,17,11,9,2,4,0,15,246,254,45,209,136,8,35,3,10,928,4,71,8,89,0,3,1443,3369
KARNATAKA,CHITRADURGA,2006,38,21,3,16,0,16,19,17,2,2,0,9,127,276,54,222,193,7,26,0,2,709,3,52,0,28,0,0,2000,3531
KARNATAKA,DAKSHIN KANNADA,2006,28,44,0,17,0,17,12,5,7,7,0,20,208,237,105,132,419,5,56,8,28,441,2,47,6,34,0,11,2407,4037
KARNATAKA,DAVANAGERE,2006,23,13,4,17,0,17,14,12,2,10,0,25,173,272,55,217,147,25,46,5,0,554,11,60,6,79,0,6,1322,2812
KARNATAKA,DHARWAD COMMR.,2006,23,18,0,3,0,3,15,8,7,4,10,60,136,338,138,200,67,10,105,4,3,198,1,13,1,34,0,7,1075,2125
KARNATAKA,DHARWAD RURAL,2006,34,9,2,4,0,4,8,2,6,1,0,5,14,58,6,52,64,8,18,0,0,126,1,15,0,12,0,0,614,993
KARNATAKA,GADAG,2006,20,12,1,1,0,1,5,3,2,2,0,7,64,84,28,56,115,7,21,2,1,169,4,20,1,17,0,107,478,1138
KARNATAKA,GULBARGA,2006,99,125,2,18,0,18,45,28,17,7,3,35,190,278,92,186,494,4,90,2,58,1183,9,78,0,122,0,12,2239,5093
KARNATAKA,HASSAN,2006,61,38,1,13,0,13,11,7,4,6,0,25,230,281,88,193,126,11,30,2,13,1040,7,62,0,62,0,0,2280,4299
KARNATAKA,HAVERI,2006,27,10,2,5,0,5,13,4,9,11,0,8,75,100,28,72,173,7,26,5,0,198,1,37,0,17,0,173,951,1839
KARNATAKA,K.G.F.,2006,14,26,0,3,0,3,8,6,2,0,0,5,67,95,29,66,37,3,10,1,0,180,4,18,0,10,0,0,287,768
KARNATAKA,KODAGU,2006,27,33,1,6,0,6,6,1,5,0,0,2,87,57,6,51,38,4,20,3,1,433,0,21,2,26,0,1,573,1341
KARNATAKA,KOLAR,2006,96,59,1,13,0,13,27,19,8,8,3,24,139,404,116,288,279,11,39,1,0,701,16,50,0,47,0,6,1487,3411
KARNATAKA,KOPPAL,2006,25,9,11,6,0,6,7,7,0,7,0,6,78,84,23,61,118,1,22,3,1,195,3,28,0,23,0,0,912,1539
KARNATAKA,MANDYA,2006,58,46,3,19,0,19,14,13,1,3,0,14,177,289,80,209,192,2,40,4,0,767,8,79,0,89,0,0,2120,3924
KARNATAKA,MYSORE COMMR.,2006,33,45,0,15,0,15,8,5,3,4,0,107,139,530,314,216,71,4,63,5,0,333,10,14,0,94,0,0,1221,2696
KARNATAKA,MYSORE RURAL,2006,60,43,4,10,0,10,8,2,6,5,0,5,119,197,31,166,155,11,20,1,0,741,13,43,0,66,0,0,1367,2868
KARNATAKA,RAICHUR,2006,32,46,5,13,0,13,18,12,6,2,0,13,136,123,32,91,204,13,85,1,8,556,6,76,5,85,0,13,1349,2789
KARNATAKA,RAILWAYS,2006,22,2,0,0,0,0,2,0,2,3,0,9,2,401,3,398,5,2,7,5,0,23,2,4,0,1,0,0,53,543
KARNATAKA,SHIMOGA,2006,50,52,0,23,0,23,21,14,7,7,4,66,254,348,114,234,168,6,36,1,9,1082,5,61,2,191,0,12,2005,4403
KARNATAKA,TUMKUR,2006,62,41,4,13,0,13,15,5,10,4,2,29,207,403,116,287,157,10,26,1,16,806,10,87,0,47,0,23,2308,4271
KARNATAKA,UDUPI,2006,21,10,1,11,0,11,7,3,4,5,0,16,124,108,38,70,134,4,14,3,8,273,4,17,0,24,0,4,1430,2218
KARNATAKA,UTTAR KANNADA,2006,31,25,4,7,0,7,5,0,5,3,0,6,104,86,26,60,72,9,13,2,4,272,0,49,0,42,0,0,1545,2279
MADHYA PRADESH,ANUPPUR,2006,32,11,0,38,0,38,9,7,2,3,1,10,102,112,8,104,17,3,16,1,5,305,7,81,3,35,0,12,684,1487
MADHYA PRADESH,ASHOK NAGAR,2006,33,33,6,54,0,54,8,6,2,1,0,10,116,162,36,126,36,2,13,0,13,826,6,120,5,23,0,36,762,2265
MADHYA PRADESH,BALAGHAT,2006,60,22,1,67,0,67,5,3,2,1,1,10,106,129,36,93,32,3,15,1,9,388,6,111,10,41,0,69,1208,2295
MADHYA PRADESH,BARWANI,2006,39,29,7,48,0,48,2,2,0,0,1,16,133,246,73,173,35,5,13,0,10,289,4,103,15,32,0,118,1247,2392
MADHYA PRADESH,BETUL,2006,65,24,1,142,0,142,27,24,3,1,0,23,180,235,49,186,19,0,25,0,14,478,13,134,25,71,0,103,1711,3291
MADHYA PRADESH,BHIND,2006,72,103,8,34,0,34,13,6,7,5,5,90,173,216,68,148,76,9,24,0,14,685,32,71,1,69,0,128,2028,3856
MADHYA PRADESH,BHOPAL,2006,62,89,0,70,0,70,49,42,7,9,2,147,846,1607,766,841,65,12,127,6,17,527,22,193,44,103,0,211,8808,13016
MADHYA PRADESH,BHOPAL RLY.,2006,4,2,0,1,0,1,4,1,3,0,0,13,12,1041,14,1027,1,3,5,3,1,17,2,10,3,1,0,4,290,1417
MADHYA PRADESH,BURHANPUR,2006,13,6,0,21,0,21,4,4,0,0,3,5,51,120,31,89,15,8,10,0,7,105,3,45,15,28,0,31,775,1265
MADHYA PRADESH,CHHATARPUR,2006,71,72,5,59,0,59,23,20,3,1,1,52,275,214,0,214,50,2,22,2,22,564,19,170,18,70,0,99,2856,4667
MADHYA PRADESH,CHHINDWARA,2006,76,38,8,125,0,125,16,14,2,3,2,14,134,291,87,204,38,2,32,0,11,1172,13,188,29,79,0,121,1463,3855
MADHYA PRADESH,DAMOH,2006,44,52,0,40,0,40,4,1,3,4,4,27,108,131,42,89,17,2,6,0,6,1120,40,116,0,51,0,52,620,2444
MADHYA PRADESH,DATIYA,2006,50,58,0,23,0,23,18,7,11,1,4,48,115,177,30,147,27,5,26,0,11,481,12,73,0,21,0,67,1121,2338
MADHYA PRADESH,DEWAS,2006,43,72,1,85,0,85,21,16,5,5,2,26,275,726,177,549,84,26,41,1,21,403,10,168,31,136,0,149,3094,5420
MADHYA PRADESH,DHAR,2006,58,65,3,103,0,103,35,31,4,10,6,43,249,487,154,333,72,27,20,0,33,692,30,183,10,47,0,170,2492,4835
MADHYA PRADESH,DINDORI,2006,27,5,3,26,0,26,0,0,0,0,0,1,33,16,5,11,2,1,4,0,1,156,2,51,0,15,0,23,294,660
MADHYA PRADESH,GUNA,2006,37,45,6,69,0,69,13,12,1,3,3,28,165,247,49,198,70,8,22,1,16,938,7,162,17,48,0,117,1472,3494
MADHYA PRADESH,GWALIOR,2006,107,152,13,77,0,77,41,33,8,8,14,222,675,1581,896,685,138,49,109,0,20,1021,32,186,13,172,0,207,5171,10008
MADHYA PRADESH,HARDA,2006,16,26,0,25,0,25,7,5,2,1,1,13,83,167,56,111,13,1,3,0,0,420,5,37,2,16,0,0,448,1284
MADHYA PRADESH,HOSHANGABAD,2006,47,46,3,57,0,57,12,8,4,2,4,32,252,386,122,264,22,8,26,1,7,398,12,112,14,29,0,0,1596,3066
MADHYA PRADESH,INDORE,2006,81,126,2,90,0,90,39,33,6,10,9,111,920,3335,2017,1318,144,46,129,4,43,1460,22,253,68,263,0,395,8577,16127
MADHYA PRADESH,INDORE RLY.,2006,2,1,0,3,0,3,0,0,0,0,0,8,0,138,0,138,0,0,0,0,0,4,0,4,2,1,0,0,102,265
MADHYA PRADESH,JABALPUR,2006,65,132,9,103,0,103,39,32,7,4,7,97,483,908,528,380,111,31,152,3,26,4728,31,228,94,127,0,226,2595,10199
MADHYA PRADESH,JABALPUR RLY.,2006,4,1,4,1,0,1,1,1,0,1,4,12,2,223,3,220,0,2,8,0,0,2,0,7,3,0,0,0,121,396
MADHYA PRADESH,JHABUA,2006,117,63,3,32,0,32,20,17,3,1,0,7,70,170,48,122,28,1,10,0,30,478,4,46,2,22,0,0,1169,2273
MADHYA PRADESH,KATNI,2006,49,33,3,32,0,32,7,6,1,1,1,11,132,195,89,106,24,5,46,0,10,1081,18,142,11,48,0,100,922,2871
MADHYA PRADESH,KHANDWA,2006,30,55,0,60,0,60,21,19,2,3,0,18,421,444,92,352,55,9,23,0,9,45,8,179,20,61,0,96,2442,3999
MADHYA PRADESH,KHARGON,2006,44,25,1,47,0,47,8,0,8,1,0,18,235,620,83,537,41,13,14,0,9,454,26,139,24,39,0,135,2025,3918
MADHYA PRADESH,MANDLA,2006,27,19,1,62,0,62,7,6,1,0,0,5,73,61,24,37,13,3,12,0,6,300,4,81,9,24,0,92,760,1559
MADHYA PRADESH,MANDSAUR,2006,18,25,0,37,0,37,18,11,7,2,4,31,131,391,113,278,55,13,29,5,13,354,11,130,15,62,0,71,1750,3165
MADHYA PRADESH,MORENA,2006,66,85,2,34,0,34,30,15,15,5,5,48,167,405,176,229,151,0,26,2,13,1767,21,77,3,59,0,134,1780,4880
MADHYA PRADESH,NARSINGHPUR,2006,32,41,3,65,0,65,4,4,0,0,0,13,67,101,37,64,12,4,6,0,19,767,14,122,11,38,0,97,556,1972
MADHYA PRADESH,NEEMUCH,2006,17,14,0,22,0,22,8,4,4,2,0,6,102,268,75,193,21,33,18,0,5,424,4,34,7,42,0,55,734,1816
MADHYA PRADESH,PANNA,2006,30,31,1,41,0,41,8,3,5,4,3,11,95,74,17,57,15,5,8,1,7,101,14,68,0,20,0,45,921,1503
MADHYA PRADESH,RAISEN,2006,51,46,0,74,0,74,14,11,3,1,0,23,129,252,60,192,23,1,14,0,7,392,18,172,17,52,0,117,2273,3676
MADHYA PRADESH,RAJGARH,2006,28,29,0,83,0,83,12,6,6,0,1,31,162,361,86,275,101,13,8,1,49,305,9,146,35,101,0,83,2799,4357
MADHYA PRADESH,RATLAM,2006,40,55,0,62,0,62,20,14,6,4,2,33,148,417,108,309,35,21,37,1,17,301,9,125,24,78,0,90,2185,3704
MADHYA PRADESH,REWA,2006,45,28,0,47,0,47,23,18,5,3,3,49,454,432,113,319,65,7,47,3,23,803,46,125,2,51,0,128,2075,4459
MADHYA PRADESH,SAGAR,2006,76,95,0,116,0,116,31,30,1,3,3,49,363,520,127,393,62,7,22,0,43,2570,28,284,19,131,0,147,2403,6972
MADHYA PRADESH,SATNA,2006,74,52,0,72,0,72,18,10,8,8,3,30,482,413,144,269,40,11,37,1,27,965,39,198,11,92,0,226,2949,5748
MADHYA PRADESH,SEONI,2006,36,23,0,57,0,57,6,5,1,1,1,11,117,116,34,82,41,9,11,0,6,353,11,105,9,35,0,98,1422,2468
MADHYA PRADESH,SHAHDOL,2006,33,22,1,67,0,67,4,4,0,1,5,21,207,171,42,129,27,5,22,0,9,255,16,140,9,69,0,0,1408,2492
MADHYA PRADESH,SHAJAPUR,2006,28,41,3,58,0,58,19,10,9,6,4,61,244,585,139,446,51,20,20,1,33,1207,11,150,27,62,0,102,811,3544
MADHYA PRADESH,SHEOPUR,2006,12,13,0,19,0,19,8,4,4,2,0,3,34,121,14,107,26,0,3,0,1,264,2,34,0,31,0,28,558,1159
MADHYA PRADESH,SHIVPURI,2006,72,65,2,83,0,83,22,17,5,5,4,39,241,319,99,220,70,14,22,0,37,755,33,170,7,50,0,115,2521,4646
MADHYA PRADESH,SIDHI,2006,72,25,1,66,0,66,31,31,0,2,1,27,296,317,50,267,34,13,55,0,12,622,21,129,2,47,0,126,2237,4136
MADHYA PRADESH,SIHORE,2006,31,47,1,66,0,66,14,11,3,2,1,24,174,375,95,280,46,13,21,0,10,290,14,99,6,48,0,128,1927,3337
MADHYA PRADESH,TIKAMGARH,2006,37,31,0,52,0,52,9,5,4,4,0,28,156,170,29,141,43,2,11,0,49,1034,22,131,4,34,0,95,1168,3080
MADHYA PRADESH,UJJAIN,2006,65,128,0,79,0,79,39,34,5,8,4,86,413,1111,292,819,87,32,110,0,35,705,12,175,39,157,0,121,4052,7458
MADHYA PRADESH,UMARIYA,2006,26,9,33,21,0,21,0,0,0,2,1,4,115,98,22,76,10,1,6,0,10,210,4,56,4,13,0,3,623,1249
MADHYA PRADESH,VIDISHA,2006,45,60,3,85,0,85,17,14,3,7,1,25,244,331,97,234,48,9,36,0,19,728,15,180,23,45,0,53,1954,3928
MAHARASHTRA,AHMEDNAGAR,2006,86,49,3,68,0,68,36,22,14,36,2,100,400,1341,334,1007,277,33,107,4,46,710,0,129,0,467,0,538,1741,6173
MAHARASHTRA,AKOLA,2006,47,52,0,25,0,25,28,26,2,4,1,39,305,995,126,869,134,23,80,4,36,843,1,95,14,135,0,130,1231,4222
MAHARASHTRA,AMRAVATI COMMR.,2006,27,14,0,21,0,21,17,15,2,5,4,26,196,735,136,599,81,18,55,1,9,429,3,36,24,76,0,67,747,2591
MAHARASHTRA,AMRAVATI RURAL,2006,67,32,2,44,0,44,22,20,2,3,0,24,266,845,51,794,89,11,56,0,60,797,4,118,35,131,0,134,1066,3806
MAHARASHTRA,AURANGABAD COMMR.,2006,31,24,0,33,0,33,22,17,5,11,4,73,224,666,213,453,144,33,158,3,15,384,3,39,22,107,0,133,637,2766
MAHARASHTRA,AURANGABAD RURAL,2006,42,17,1,10,0,10,11,8,3,12,5,29,139,314,53,261,192,15,34,1,24,668,39,56,12,255,0,212,503,2591
MAHARASHTRA,BEED,2006,63,46,1,24,0,24,34,23,11,28,2,94,379,753,171,582,439,18,56,1,40,1005,12,98,10,310,0,257,710,4380
MAHARASHTRA,BHANDARA,2006,35,18,2,40,0,40,15,10,5,0,2,16,183,443,41,402,94,17,31,6,53,363,4,54,29,89,0,142,947,2583
MAHARASHTRA,BULDHANA,2006,53,64,2,23,0,23,10,5,5,7,2,32,214,704,101,603,177,25,89,2,68,905,13,128,41,192,0,177,1224,4152
MAHARASHTRA,CHANDRAPUR,2006,42,20,1,30,0,30,17,14,3,7,0,27,377,774,112,662,122,19,55,2,49,664,6,81,47,123,0,236,1004,3703
MAHARASHTRA,DHULE,2006,38,33,4,12,0,12,8,8,0,10,2,19,131,357,72,285,102,24,78,2,13,411,6,33,12,189,0,228,804,2516
MAHARASHTRA,GADCHIROLI,2006,59,52,4,14,0,14,10,8,2,12,0,8,100,124,8,116,28,9,18,1,45,241,2,52,5,47,0,75,372,1278
MAHARASHTRA,GONDIA,2006,31,13,2,23,0,23,22,22,0,12,0,25,220,398,49,349,63,17,27,2,41,393,5,106,12,55,0,122,707,2296
MAHARASHTRA,HINGOLI,2006,41,25,2,15,0,15,12,10,2,8,3,38,93,234,28,206,112,2,29,0,28,404,8,41,2,100,0,72,521,1790
MAHARASHTRA,JALGAON,2006,75,53,4,52,0,52,21,21,0,25,2,37,229,624,128,496,206,78,208,7,12,632,14,111,25,305,0,336,1387,4443
MAHARASHTRA,JALNA,2006,52,25,0,19,0,19,13,6,7,10,6,51,178,454,109,345,174,13,59,3,20,558,19,58,8,248,0,133,910,3011
MAHARASHTRA,KOLHAPUR,2006,65,45,3,33,0,33,29,22,7,18,3,27,294,742,261,481,182,100,188,5,15,521,25,71,15,132,0,287,981,3781
MAHARASHTRA,LATUR,2006,54,40,0,15,0,15,22,22,0,7,7,45,276,391,112,279,194,20,58,1,33,957,65,53,5,144,0,210,1305,3902
MAHARASHTRA,MUMBAI COMMR.,2006,239,135,5,165,0,165,190,129,61,29,61,292,3111,11685,3552,8133,278,510,1701,137,15,3797,17,357,102,327,1,778,7138,31070
MAHARASHTRA,MUMBAI RLY.,2006,16,0,2,5,0,5,5,4,1,0,1,28,1,1678,0,1678,9,4,22,2,0,35,0,17,0,0,0,0,72,1897
MAHARASHTRA,NAGPUR COMMR.,2006,85,51,4,51,0,51,58,42,16,22,40,169,1275,2602,882,1720,247,57,326,11,14,1006,7,72,42,180,0,283,3389,9991
MAHARASHTRA,NAGPUR RLY.,2006,7,3,0,0,0,0,2,2,0,9,0,24,1,874,7,867,16,1,5,6,3,17,1,5,2,0,0,4,109,1089
MAHARASHTRA,NAGPUR RURAL,2006,74,24,1,37,0,37,24,15,9,9,7,40,239,948,72,876,144,21,67,4,44,639,5,120,45,67,0,371,1584,4514
MAHARASHTRA,NANDED,2006,71,73,7,33,0,33,35,21,14,17,1,74,344,518,123,395,330,14,119,0,74,1292,16,82,0,221,0,157,1350,4828
MAHARASHTRA,NANDURBAR,2006,26,14,1,21,0,21,9,6,3,8,0,7,62,156,27,129,95,5,44,0,3,233,0,22,6,96,0,104,354,1266
MAHARASHTRA,NASIK COMMR.,2006,38,14,1,14,0,14,32,22,10,5,2,48,438,925,368,557,135,19,128,6,5,222,2,36,15,119,0,172,575,2951
MAHARASHTRA,NASIK RURAL,2006,77,40,2,62,0,62,28,24,4,19,4,56,226,605,137,468,345,45,111,8,21,837,7,123,43,331,0,515,1262,4767
MAHARASHTRA,NAVI MUMBAI,2006,59,20,0,18,0,18,19,9,10,14,24,109,423,1226,629,597,121,56,164,10,9,424,7,39,11,59,0,384,798,3994
MAHARASHTRA,OSMANABAD,2006,58,27,0,37,0,37,10,7,3,26,3,39,257,506,59,447,177,27,98,0,23,761,3,57,5,150,0,212,751,3227
MAHARASHTRA,PARBHANI,2006,69,47,0,18,0,18,18,11,7,18,3,48,183,292,80,212,120,9,72,1,18,885,10,73,4,162,0,104,358,2512
MAHARASHTRA,PUNE COMMR.,2006,104,99,4,77,0,77,108,74,34,31,21,219,1047,4068,2181,1887,497,81,533,16,13,1236,6,104,87,236,0,454,2443,11484
MAHARASHTRA,PUNE RLY.,2006,3,0,0,1,0,1,1,1,0,5,0,9,0,229,0,229,2,1,1,1,0,4,0,1,1,0,0,3,28,290
MAHARASHTRA,PUNE RURAL,2006,124,62,3,38,0,38,40,27,13,45,26,85,378,920,350,570,185,46,148,2,34,602,15,93,19,161,0,870,1677,5573
MAHARASHTRA,RAIGAD,2006,54,27,3,25,0,25,15,12,3,27,2,28,198,480,66,414,159,31,56,5,9,339,0,43,15,58,0,306,709,2589
MAHARASHTRA,RATNAGIRI,2006,16,7,2,25,0,25,9,8,1,5,1,9,194,273,51,222,105,33,48,5,20,205,1,32,24,52,0,128,440,1634
MAHARASHTRA,SANGLI,2006,61,34,1,24,0,24,21,14,7,10,0,22,226,519,150,369,128,28,171,8,19,371,8,51,4,99,0,297,566,2668
MAHARASHTRA,SATARA,2006,64,40,6,34,1,33,41,32,9,20,4,74,373,1043,221,822,167,45,82,9,36,493,8,88,10,255,0,365,1386,4643
MAHARASHTRA,SINDHUDURG,2006,15,6,2,9,0,9,4,4,0,1,0,3,80,126,21,105,39,12,44,0,11,128,3,13,10,13,0,75,222,816
MAHARASHTRA,SOLAPUR COMMR.,2006,15,28,0,12,0,12,16,9,7,9,3,49,223,351,131,220,92,9,115,5,7,189,2,22,10,59,0,89,481,1786
MAHARASHTRA,SOLAPUR RURAL,2006,77,38,1,54,0,54,32,24,8,31,11,47,210,522,116,406,243,17,34,4,31,596,10,81,29,103,0,395,1086,3652
MAHARASHTRA,THANE COMMR.,2006,106,89,3,62,0,62,90,65,25,25,25,162,1156,2285,950,1335,300,86,481,21,13,1208,4,150,41,269,0,302,1346,8224
MAHARASHTRA,THANE RURAL,2006,152,46,8,68,0,68,35,14,21,46,25,104,471,700,230,470,294,52,143,7,33,730,6,137,43,147,0,627,1096,4970
MAHARASHTRA,WARDHA,2006,49,28,3,31,0,31,22,21,1,6,7,28,227,643,50,593,147,24,55,1,62,772,2,96,35,134,0,156,1602,4130
MAHARASHTRA,WASHIM,2006,28,19,0,12,0,12,11,11,0,3,0,25,80,362,51,311,82,3,23,1,18,502,10,64,12,134,0,80,542,2011
MAHARASHTRA,YAVATMAL,2006,61,87,10,66,0,66,37,34,3,8,7,66,250,1043,132,911,186,15,57,2,46,999,8,142,51,201,0,213,1673,5228
MIZORAM,AIZAWL,2006,7,9,5,31,0,31,2,0,2,0,0,3,200,407,32,375,0,14,50,5,12,33,0,24,0,1,0,20,175,998
MIZORAM,CHAMPHAI,2006,2,0,1,12,0,12,0,0,0,0,0,1,42,73,8,65,0,3,7,3,4,11,0,6,0,0,0,6,0,171
MIZORAM,KOLASIB,2006,4,1,0,8,0,8,2,0,2,6,0,0,32,72,0,72,0,4,6,2,4,9,0,6,0,0,0,0,97,253
MIZORAM,LAWNGTLAI,2006,3,0,0,1,0,1,0,0,0,1,0,0,14,18,18,0,0,3,1,0,0,3,0,2,0,0,0,0,41,87
MIZORAM,LUNGLEI,2006,2,1,0,9,0,9,0,0,0,0,0,1,78,90,0,90,0,3,6,0,1,4,0,7,0,0,0,0,35,237
MIZORAM,MAMIT,2006,5,4,1,2,0,2,1,0,1,0,0,3,14,19,0,19,0,1,0,0,0,3,0,1,0,0,0,0,11,65
MIZORAM,SAIHA,2006,1,0,0,5,0,5,1,1,0,0,0,1,17,55,1,54,0,1,5,0,3,7,0,3,0,0,0,0,86,185
MIZORAM,SERCHHIP,2006,1,4,0,4,0,4,0,0,0,0,0,1,25,24,1,23,0,1,3,0,1,2,0,2,0,0,0,0,9,77
RAJASTHAN,AJMER,2006,44,64,4,53,0,53,90,90,0,1,3,27,282,893,444,449,69,29,460,4,9,327,9,114,1,405,0,393,3242,6523
RAJASTHAN,ALWAR,2006,75,83,4,81,0,81,102,68,34,0,11,38,160,1093,536,557,72,31,635,3,19,2084,36,111,0,314,0,360,1931,7243
RAJASTHAN,BANSWARA,2006,29,22,1,27,0,27,38,36,2,0,13,14,69,91,33,58,85,3,63,2,17,1087,5,79,3,93,0,101,647,2489
RAJASTHAN,BARAN,2006,33,78,1,37,0,37,44,40,4,0,2,8,103,243,69,174,21,11,120,0,14,382,5,114,2,169,0,84,1084,2555
RAJASTHAN,BARMER,2006,20,24,5,12,0,12,26,21,5,0,0,3,94,197,70,127,10,17,146,0,18,636,7,85,0,74,0,101,1122,2597
RAJASTHAN,BHARATPUR,2006,75,60,4,35,0,35,82,66,16,3,6,15,55,768,255,513,1,17,435,2,21,524,16,40,0,274,0,189,3512,6134
RAJASTHAN,BHILWARA,2006,36,61,1,40,0,40,97,76,21,0,1,57,319,679,284,395,39,4,317,1,14,124,9,81,0,221,0,227,2307,4635
RAJASTHAN,BIKANER,2006,35,102,0,29,0,29,28,27,1,0,0,10,182,403,106,297,5,9,303,2,11,434,16,63,0,287,0,177,1637,3733
RAJASTHAN,BUNDI,2006,22,52,1,39,0,39,64,53,11,4,1,13,80,211,80,131,48,6,170,1,7,655,5,103,0,260,0,108,1160,3010
RAJASTHAN,CHITTORGARH,2006,51,47,6,65,0,65,154,127,27,1,8,40,269,572,204,368,103,23,301,1,34,1907,9,151,3,437,0,216,1608,6006
RAJASTHAN,CHURU,2006,18,22,5,17,0,17,19,11,8,2,0,2,62,150,26,124,17,9,184,0,13,582,10,16,0,183,0,95,876,2282
RAJASTHAN,DAUSA,2006,25,17,0,16,0,16,35,19,16,0,0,10,87,542,246,296,74,7,204,2,5,1,14,34,0,105,0,192,2278,3648
RAJASTHAN,DHOLPUR,2006,42,58,1,28,0,28,41,33,8,0,9,10,39,312,107,205,34,8,115,1,11,1264,25,33,0,116,0,112,690,2949
RAJASTHAN,DUNGARPUR,2006,23,14,1,18,0,18,25,20,5,1,1,6,28,56,13,43,94,11,27,0,11,110,2,64,0,47,0,86,971,1596
RAJASTHAN,G.R.P.,2006,7,5,0,0,0,0,10,5,5,2,1,11,1,547,13,534,4,3,4,1,0,2,0,19,0,0,0,1,414,1032
